"baseMean","log2FoldChange","lfcSE","pvalue","padj","gene"
34.9336694933837,1.22435465277662,0.237214283142835,2.10430008501046e-08,9.81796467455968e-07,"USP18"
87.7063970921065,1.71194822368697,0.332914623761904,2.20312072058208e-08,1.0223316015861e-06,"RGS16"
53.6222928285395,-1.60974732428883,0.325955516081808,2.5250086756633e-08,1.15913467971535e-06,"PLXDC1"
654.789398948191,1.21504046432542,0.237723048417216,2.87302557187077e-08,1.30490230416825e-06,"NNAT"
12.0350835034691,1.29015317780012,0.255879509973396,3.03315745218343e-08,1.36675671194044e-06,"FCRLB"
172.368137255453,-1.04999191974223,0.212315900572831,3.10961020106534e-08,1.39752901503522e-06,"SRPX2"
11.0856694301848,-1.87430625088868,0.372983768603082,3.44339985033031e-08,1.53146326330405e-06,"MYH13"
149.161630641404,1.00732053452451,0.198448624409876,3.48497115581236e-08,1.53883251747858e-06,"ASTE1"
10.4763842652055,1.18687221403827,0.236772755762375,3.48608439036588e-08,1.53883251747858e-06,"KLHL2P1"
1379.73474037869,1.00734091056052,0.198523341658678,3.57826805245604e-08,1.57104317595397e-06,"HPCAL1"
7206.72079920509,2.44323274053157,0.477507428226377,3.87452763024121e-08,1.67112182903325e-06,"CGB8"
129.742533762457,1.09665364754807,0.217110717100872,3.89154758262145e-08,1.6742454587243e-06,"IL32"
7049.90545161707,-1.06061529943658,0.220225478384153,5.43408257155693e-08,2.2809097378866e-06,"CORO6"
23.4202513299707,-1.72811651057258,0.359650735131159,5.71332641952593e-08,2.37449728838696e-06,"HSD3B2"
293.756512738213,-1.11798811383895,0.232808752239115,5.89687074964253e-08,2.42721437130118e-06,"LRIG3"
26.4579820445315,1.74258285915513,0.350630405758305,5.97674603525003e-08,2.45419238277185e-06,"RNF223"
40.4675975757541,1.37625683491797,0.278115482216752,6.20372764054373e-08,2.52920067592929e-06,"TNNT1"
8.23622265551247,-3.09081739697131,0.641936360545298,6.89667750552951e-08,2.78518417281089e-06,"LOC101926964"
246.792216406693,-1.21298618396653,0.255694831164897,7.08005990033016e-08,2.85251448643184e-06,"ADAMTS3"
103.557596627367,1.97762999303305,0.399580054739207,7.66284370109363e-08,3.03986793682951e-06,"CGB7"
26.0476522242338,-1.6352566998159,0.34820089368919,7.68260176907407e-08,3.03986793682951e-06,"NEGR1"
20.4359323040274,-1.15316898131016,0.238989901008528,7.78527401960019e-08,3.06453441465779e-06,"MIPEPP1"
2412.89773697468,1.0833370234677,0.22096185014,8.28527634012852e-08,3.24642532659086e-06,"SERPINB9"
93.0536917323352,2.07940418826316,0.421552090544492,8.64305144589975e-08,3.37118382478682e-06,"QPCT"
109.362032433619,1.58533818501621,0.3244748796254,9.37674410106338e-08,3.61617092888532e-06,"TPPP"
110.253025705414,1.3449391355351,0.275727341223237,9.57363431406501e-08,3.68380540134236e-06,"AQP1"
234.658678705191,-1.16271539119598,0.248519751892271,1.02705332440482e-07,3.91675591843735e-06,"ST18"
12.8201795472692,1.77821959951778,0.367083192152459,1.06629698248985e-07,4.03257102975336e-06,"ERICH2-DT"
41.884669305692,-1.85896016656572,0.406656951914301,1.0668426540199e-07,4.03257102975336e-06,"SLAMF1"
19.4681803040754,1.154556145348,0.238762790905278,1.12493441078305e-07,4.23346195952486e-06,"DEGS2"
6.88819984090996,1.51151662849671,0.317168431271277,1.20405974642157e-07,4.52129715745098e-06,"JPH1"
71.5853056242864,1.63219275727372,0.337521510739213,1.24690396012014e-07,4.67193359062083e-06,"NEK11-AS1"
7.14921888767289,-2.70146137795624,0.563067200009047,1.28382900000278e-07,4.77891390587991e-06,"LINC01942"
13.6926673097209,-1.22449331101384,0.260222817970966,1.58845576225271e-07,5.87454168834843e-06,"GRIA4"
322.74877636976,2.34032511991759,0.485018158935533,1.63675445507779e-07,6.01419453525686e-06,"BTNL9"
38.2011696464275,-1.09449274870321,0.23707273721824,1.65404722737212e-07,6.06472177179716e-06,"KLHDC9"
31.5258679837175,1.26611588354969,0.267408984223798,1.71716622131685e-07,6.25596536332095e-06,"MYO7B-AS1"
41.0307237982448,-1.12797848120054,0.24492732426077,1.81957566002803e-07,6.61498811606368e-06,"TBC1D30"
33.8416828866856,1.42434164993044,0.300917250625259,1.83993923013384e-07,6.6273959087812e-06,"LRRC32-AS1"
45.7870098612528,1.13803699290129,0.24031825186227,1.8314641306491e-07,6.6273959087812e-06,"WHRN"
11.5863000612637,-2.38893049480328,0.530118533274758,2.040485242552e-07,7.26387293310142e-06,"DGKK"
16.441726907528,-1.24023737211589,0.268062670218002,2.13425269277796e-07,7.53501213576021e-06,"PRKCE-AS2"
69.1625239708476,-1.64931816636808,0.371635021752017,2.22393005567753e-07,7.83546385665976e-06,"LINC01484"
10.6166233102312,-4.19756833545011,0.935037163054136,2.46138387649216e-07,8.54894038887936e-06,"MIR137HG"
45.482609614959,-1.16628568766818,0.257566092904389,2.57901464869822e-07,8.8675638212168e-06,"PDE7B"
334.866548425072,-1.44517108452225,0.332320640078476,3.60919717230355e-07,1.20468388267746e-05,"OPRK1"
17.0765185569398,1.31048031187209,0.288255156588818,4.28170253339425e-07,1.3991525282311e-05,"GK6P"
13.1085786318486,2.7425203570892,0.593835481022012,4.46519779704022e-07,1.45633489292799e-05,"ADAM2"
15.7989186368616,-1.10845702816707,0.249943163486843,5.362029498948e-07,1.70975849367759e-05,"GABRA3-AS1"
385.2676020346,1.16570860121759,0.258168035421647,5.49657750958228e-07,1.74535194542577e-05,"ITPR3"
187.512715204261,1.53320976996707,0.34090553428958,6.17438860055169e-07,1.92927109502275e-05,"PKD1L2"
19.4008420695404,1.80429011230468,0.401157382405813,6.16755645189324e-07,1.92927109502275e-05,"VIT"
15.3373569301984,-2.3352066201906,0.551158162976479,6.46200933455176e-07,2.01122753619429e-05,"OR51B5"
16.2315887493509,-1.2037756169041,0.276602473265641,6.59437514243341e-07,2.03818565999796e-05,"ATP5PBP5"
152.615153319543,1.08397537031554,0.242415642070124,6.63592816734938e-07,2.04733329746889e-05,"HDAC2-AS2"
6.60607736506825,-2.73290340772308,0.628019210982748,6.68430589482757e-07,2.05854981721461e-05,"ELK2AP"
190.421974640097,-1.11289004239201,0.261017274172612,6.95540462177155e-07,2.12673916676061e-05,"MAPK8IP2"
184.513653159684,-1.73761633018531,0.417592404987833,7.00122795431152e-07,2.13377422574228e-05,"MXRA5"
36.5759192297766,-2.02582777510581,0.491056987750469,7.37681508146676e-07,2.22774611357946e-05,"MYO1A"
80.9855458726684,2.6438602425068,0.181861315262312,7.80742477528404e-07,2.34537779696822e-05,"PFKP"
20.7110890181225,1.14407345789953,0.260048548658092,9.25515111147083e-07,2.70436778979036e-05,"CCRL2"
10.0890895814566,2.44177435630065,0.554756166585171,1.0719594672308e-06,3.09009460562171e-05,"NBPF13P"
63.1176874167653,1.52554666760651,0.349632461490224,1.10312416324481e-06,3.17458740289763e-05,"GPIHBP1"
19.8467239205441,1.10201265174386,0.255556067715838,1.20166059740875e-06,3.41794591518771e-05,"GPR146"
266.707817892005,-1.02840288022506,0.24792996457757,1.26333472472959e-06,3.5755504944702e-05,"LINC01483"
20.2717576903724,-1.47052290704939,0.35593428228555,1.28368908655076e-06,3.62118751713488e-05,"ZFPM2-AS1"
69.6653752192655,-1.07639160947786,0.25960913270702,1.30729894445812e-06,3.66965243048466e-05,"MOXD1"
11.7505572660981,-1.49266337096957,0.359743592413101,1.35874052785994e-06,3.80158726446826e-05,"RS1"
9.09633848812317,-1.34727765355197,0.317257404528449,1.36350643348032e-06,3.80869831329257e-05,"ARNILA"
10.0487643132614,-1.55600750748957,0.372364601797238,1.37019670565203e-06,3.8148523244485e-05,"LOC100128939"
66.7382777764559,1.19928788074124,0.278459593719538,1.38382593738597e-06,3.83418309479934e-05,"NTF4"
241.760412115638,-1.65789101998217,0.41484563185282,1.40487673381527e-06,3.86747657767184e-05,"VNN3P"
914.173317611374,1.30881672279935,0.304096635202097,1.45789636000824e-06,3.99436675275151e-05,"COL27A1"
24.9603873878566,1.0039679876966,0.234585190986253,1.48875063967759e-06,4.07218485674112e-05,"IL27RA"
7.15485639538807,-2.43543896932216,0.5914938322776,1.5333069288398e-06,4.15424280736138e-05,"LOC102723475"
36.006398082255,-1.34207400923784,0.3290446379506,1.57962023874798e-06,4.25950194457978e-05,"COL8A1"
35.0896464898468,1.2058692440245,0.28301066102192,1.64998308037684e-06,4.42831665913678e-05,"PHB1P5"
1018.18856302645,-1.11446355469638,0.27524131587699,1.72293328079708e-06,4.60965415110757e-05,"EPHB6"
29.1582346797271,-1.10870659268873,0.268288205022773,1.85673733719017e-06,4.89875399456199e-05,"LRRN3"
17.6904637842217,1.28665786992591,0.308241233434909,2.24904264657929e-06,5.72219275443939e-05,"GAST"
8.23783051717246,-2.58964611694861,0.643571646138215,2.32101733759971e-06,5.86176694273155e-05,"OR51B4"
8.97333514457191,1.58491960914351,0.382191262629729,2.45456470455697e-06,6.16268496130925e-05,"LINC01348"
241.289007494083,1.14098715143175,0.273501298509694,2.56559718752679e-06,6.37146365916815e-05,"WDR86"
13.2669460361876,-1.31552497331595,0.32435431811236,2.61854496174377e-06,6.47003540836054e-05,"OGFOD1P1"
97.2234498002852,2.190243598902,0.520431544755662,2.73443521516338e-06,6.71760892241643e-05,"EGLN3"
396.382792576395,-1.04324814703868,0.264957281977192,2.94075842371323e-06,7.1628174237897e-05,"LINC02291"
17.2163958738608,-1.437885227436,0.36606507434831,2.96625753971349e-06,7.21466304723211e-05,"TMPRSS11F"
11.3628428783872,-1.45026075019148,0.364488589049361,2.9727420799155e-06,7.22017909707704e-05,"RNU6-732P"
12.4557654440272,1.83711564833466,0.44439000990917,3.07229377017127e-06,7.3989994692887e-05,"RRN3P4"
10.92495382754,1.74964255378222,0.4251505014034,3.13639147628341e-06,7.50061888944146e-05,"TSSC2"
