"baseMean","log2FoldChange","lfcSE","pvalue","padj","gene"
25.4055065939501,2.60773953558147,0.792563716751444,9.46943161801705e-05,0.0148970326673683,"MPZL2"
10.2674047551634,3.0712677065813,0.93001059316863,9.90916341313075e-05,0.0150386127093396,"PCDH7"
78.5948444866447,1.49532446246633,0.470583458833116,9.90051794727792e-05,0.0150386127093396,"PRPS2"
36.7133714432289,1.07590388785234,0.344474663523736,0.000109542471133073,0.0160579304274618,"OLFML1"
30.655490926647,1.94698764913557,0.613005976434845,0.000114198192886502,0.0163684076470653,"HAS2"
220.855535835241,1.03228096376367,0.334040850220421,0.000121807073908017,0.0167160771639725,"TBC1D16"
29.171575313435,1.23973660652737,0.399037540461263,0.000124013963279547,0.0168397908032226,"SGK2"
100.19304571898,1.55588230745577,0.502105928988863,0.000132463605971198,0.0176162939899841,"CDH13"
45.0940683967917,1.59345945160093,0.513479442637775,0.000136414599979482,0.0176457893039451,"BOC"
88.5947202771988,1.285659410266,0.42132720802064,0.000141261758766768,0.0180288675925578,"DBN1"
32.4272734201245,1.71660601918426,0.558732347420916,0.000143951423413446,0.0180288675925578,"EPCAM"
14.0377529127797,1.18094745109007,0.391909120272584,0.000143374834352548,0.0180288675925578,"PRTFDC1"
267.475264640335,2.05970333720881,0.670998131699917,0.000175515393593095,0.0207720052967974,"TMTC1"
642.832562488011,1.04900127750222,0.353933158755398,0.000184492930946869,0.0212496322251305,"DDR2"
58.4534694020257,1.26562930917769,0.430753485036212,0.000205042290516432,0.0226072269030938,"ANK2"
23.5436603625606,1.45222809723048,0.496810395162271,0.000213747409591958,0.0233673015570869,"LPAR3"
16.7120032153302,1.82386888763744,0.617121470365823,0.000219314512573694,0.0237744303546273,"SLC28A2"
152.807284097797,1.14125362882727,0.393789072313935,0.000230167116787975,0.0245384777402056,"MDK"
32.4941218213505,2.22403062185954,0.751998625902945,0.000248166536140704,0.0255604352080438,"AR"
51.0005712729562,1.01674401371628,0.358604882107552,0.000257310913170371,0.0255604352080438,"ELOVL6"
14.6581348341804,1.51796566849884,0.529574674468747,0.000256817085116728,0.0255604352080438,"GRIN2D"
10.543696892001,1.86318948594444,0.644343035747258,0.000257585781166333,0.0255604352080438,"TTC39A"
